sku,order_count,weighted_order_count,degree,weighted_degree
159-14293,1,0.00017443324782125458,1,0.4301822508170247
159-14774,1,0.0002549131231487793,1,1.0
159-14811,1,0.11194879018603342,2,0.6709992986899533
159-15252,1,0.000402727250723858,0,0.0
16-01243B,2,0.0005014433149152186,1,0.19362238464474865
16-01816,1,0.00018307387358080263,2,0.4652368842813516
16-01833,2,0.14208527415472325,8,3.179020661269733
16-01958WD,1,0.030889513464852546,0,0.0
16-01962WD,1,0.030768905355891992,1,0.873474293828034
16-01979,4,0.0007858106742816164,8,2.0553414400588554
16-03061,1,0.00015808939810444436,0,0.0
16-03237,1,0.000433330119631174,2,1.6910926301352287
16-03459,2,0.05202163095537627,5,1.8006858141725337
16-03544WD,1,0.7404711923890415,1,0.3363152194072436
16-03634WD,2,0.0009186748626765035,0,0.0
16-03672,2,0.0338617786452385,3,1.386956130939416
16-120003A,1,0.03761290474681702,0,0.0
16-3063,2,0.0003450556539726657,0,0.0
16-400006B,1,0.02832771137663497,2,1.710808090176506
16-400007B,2,0.12513328928482065,2,0.6013697891588101
16/81002,2,0.00020887905843086112,1,0.7656982076770951
16/81006,1,0.2759519232952675,0,0.0
16/81201,1,0.00012104988421550305,0,0.0
16/81202,2,0.0009370635635920146,7,2.824813548118726
16/81205,1,0.022041624636813247,3,1.3745009927750234
16/81604,1,0.0001224644854696168,1,0.7656982076770951
16/82003,3,0.002632211314580253,6,1.9205488879075778
16/82301,2,0.005423823777576889,3,2.5844552237898415
16/85109,4,0.12269225061125444,5,1.2239364053114863
16/85109-YE,1,0.10177112046504036,1,0.31720260270570927
16/85110-BU,1,0.0006966055886210631,1,0.3677592291920601
16/88605,2,0.9031502036270928,0,0.0
16/88608,1,0.20910601238352156,0,0.0
16/88803,1,0.00043892924442534873,4,2.7073259284286637
16/89003,2,0.0011006440245728778,11,4.178730482465826
16/89006,1,0.009134600376589466,0,0.0
16/89007,1,0.0006919794890675379,8,4.786190045758705
16/91003,3,0.38358609676944855,0,0.0
16/92002,1,0.11644012121929441,0,0.0
16/92005,1,0.14551829418021553,0,0.0
16/92013,1,0.1236002240794648,0,0.0
160015,1,0.009866764031461491,2,1.0807141786529688
160020,1,0.002684319214538817,4,3.385037072824244
1607-01686,1,0.6921101497627579,1,0.4425315900824084
161010,1,0.5654098067478773,7,6.103342207259433
161015,1,0.6994506823368816,3,2.0290411370985124
161018,5,0.778659497700382,18,4.978103135083874
163-701C,1,0.007300956446424959,2,0.7516114001003263
1630.151,5,0.7853409635064681,7,1.0151647703676907
165073,1,0.1703369383522744,2,2.0
166-16625,2,0.0021024192798068083,5,2.5475844059792996
166-16632,1,0.006854914017696838,0,0.0
167100,1,0.1703369383522744,2,2.0
17101821-99,1,0.9084592536710895,10,9.260610344693472
172-03007,2,0.00013928742578201792,1,0.698599880550947
176-00011,1,0.07446075030349261,7,4.726629587046208
176-00426,1,0.0036730642250712682,1,1.0
176-00427,1,0.0036730642250712682,1,1.0
176-01073,1,0.49704577173236975,0,0.0
176-01076,2,0.680397829033122,0,0.0
176-01116,1,0.4614409680351977,1,1.0
176-01259,1,0.0018765470552299097,2,1.597946556492115
176-01612,1,0.49531955276788164,0,0.0
176-01674,1,0.9873291567036863,2,2.0
176-01680,1,0.0004895245327519003,1,0.029145706309236075
176-01683,2,0.0008838086794601407,4,2.246651470792521
176-01684,7,0.30920617470171424,25,2.935971931528518
176-01812,1,0.025666424150121745,3,1.6957722300347633
176-03118,1,0.0020387072743357376,0,0.0
176-03127,1,0.047630006346816745,2,1.239712722956641
176-03612,1,0.007725171126667748,0,0.0
176-03710,1,0.0008615886654831444,1,0.4868428196162549
176-03711,1,0.00603413330346696,3,2.4041476892166074
176-03712,1,0.00603413330346696,3,2.4041476892166074
176-04037,3,0.015186661272276733,0,0.0
176-04125,1,0.0001586930012519213,0,0.0
176-04517,1,0.01299699639300745,2,1.2252683544039527
176-04518,1,0.00014544386690105434,0,0.0
176-04622,1,0.0005636420331150803,0,0.0
176-04701,1,0.0013101868259664908,2,0.7589916533183676
176-04703,1,0.000495257327760193,0,0.0
176-04706,1,0.0019281683714041326,0,0.0
176-04808,2,0.0009870396880088316,4,0.8657807384957692
176-04809,1,0.010125243674282367,1,0.06642537206265915
176-05225,1,0.032006118415096034,1,1.0
176-05313,1,0.00046052388514916366,2,0.469798837617638
176-05561,1,0.7387744856039186,0,0.0
176-06081,1,0.00034786388268007905,2,0.839107365611342
176-06103,3,0.028334946134300563,3,0.29932861481437817
176-06123,1,0.009031854925170302,5,2.454590920541992
176-06202,1,0.0004959947794179346,1,0.12194640841289614
176-06207,2,0.30980580630335947,6,2.027058270843955
176-06418,2,0.0009898293611285565,5,2.723364539317343
176-06470,1,0.004685061280405021,1,0.22091363125119853
176-06589,1,0.11624125246170151,0,0.0
176-06592,1,0.0030846682722863545,0,0.0
176-06688,1,0.15083693836577627,0,0.0
176-07016,2,0.008135588836328093,4,2.2101932821909114
176-07112,1,0.0007193714764629081,15,10.65553473536184
176-07114,1,9.186550029561748e-05,4,1.8661416355654534
176-07135,1,0.11601514328593637,3,2.6125383176180077
176-07143,1,0.17180585600268045,0,0.0
176-07161,2,0.0009582680507585583,3,0.826234189787915
176-07162,1,0.0384663983732044,0,0.0
176-07212,3,0.11004171766840408,19,1.981874467125151
176-07232,1,0.004052558454846155,1,0.46348453218124147
176-07237,1,0.0007193714764629081,15,10.65553473536184
176-07254,1,0.007525229726539054,4,3.261505724839142
176-07256,1,8.082868412971664e-05,2,2.0
176-07930,1,0.0002552031616030916,2,1.0662787200171366
176-07931,2,0.0006686597101766799,4,1.987737107078329
176-07945,1,0.0011584920020281917,0,0.0
176-07954,1,0.446015257404572,1,1.0
176-07959,1,0.11938522658016786,2,1.3613154242653098
176-07966,1,0.643139018956366,1,0.47441735709332633
176-07971,1,0.029736107816674195,3,3.0
176-07979,1,0.12695365342480625,0,0.0
176-07990,1,0.002035155887522058,2,1.4777137876895945
176-07991,1,0.006923841125094169,6,5.56936812394245
176-08116,1,0.0004916797393689083,1,0.07881883691144737
176-08121,1,0.0004764823630173637,3,1.4379436417660696
176-08126,1,0.00048612633309165547,1,0.5934404120907807
176-08131,1,0.00051201799682783,1,1.0
176-08143,2,0.7334669829011156,0,0.0
176-08146,1,0.23987326214156424,0,0.0
176-08147,1,0.13983767228065702,8,6.142110569238839
176-08148,2,0.09663687330895585,5,0.9837970938861325
176-08152,1,0.00018385283420382613,5,1.9827898839305695
176-08162,2,0.0006863897253076652,4,2.250651267587065
176-08166,1,0.0002552031616030916,2,1.0662787200171366
176-08168,1,0.00023181458433255551,1,0.581145649338142
176-08170,2,0.001268461453209695,11,4.648797758047723
176-08178,2,0.011907510232304675,18,4.095676773183139
176-08179,2,0.0006441135245200964,5,1.5648662118892063
176-08186,1,0.006953869219396914,3,2.1390629452390106
176-08187,1,0.025666424150121745,3,1.6957722300347633
176-08195,1,0.446015257404572,1,1.0
176-08253,2,0.14806399919059882,3,1.982802232870245
176-08256,1,0.43096884944807207,0,0.0
176-08321,1,0.00044669069018986226,2,0.33620451470035084
176-08348,1,0.007104406662863704,1,0.18694312833185314
176-08351,1,0.0007193714764629081,15,10.65553473536184
176-08377,1,0.00012088729613805087,6,2.9959534681259417
176-08497,1,0.00017827472217636338,1,0.5634140791227014
176-08503,1,0.0004557049931946084,6,3.2751830538956046
176-08505,1,0.0018567224034818721,2,0.4967289282215541
176-08527,1,0.047960134142624164,5,3.675393927202252
176-08537,1,0.047960134142624164,5,3.675393927202252
176-08550,1,0.00046657578900503356,1,0.34822981484993115
176-08553,1,0.0011322497926063643,1,1.0
176-08557,2,0.004025491912108372,3,2.1231226256339264
176-08558,1,0.11708429170951315,0,0.0
176-08580,1,0.0519334021882253,2,1.5832457308532333
176-08597,1,0.8247091808506853,0,0.0
176-08622,2,0.018536252064935737,1,0.33136379612974964
176-08660,1,0.07208710946510462,0,0.0
176-08675,1,0.006923841125094169,6,5.56936812394245
176-08680,1,0.013776914690968303,4,3.778953605721034
176-08731,1,0.0029727496803698696,0,0.0
176-08734,1,0.12151762816946944,1,1.0
176-08737,1,0.7415245199793389,0,0.0
176-08754,1,0.17368879411563928,0,0.0
176-08755,2,0.052880497687392496,4,1.7320461723592964
176-08757,1,0.0006936878329284048,2,1.7804930534953787
176-08758,2,0.0005677057482627285,8,3.4053377772389273
176-08759,2,0.009176087177693387,10,4.162131390354118
176-08761,1,0.00012088729613805087,6,2.9959534681259417
176-08779,1,0.0004468184521246776,2,1.8871639870556134
176-08816,1,0.00017970943482519038,1,0.15329336525944143
176-08818,1,0.0004509735507236925,16,12.044050801349089
176-08841,2,0.00026680976078228164,5,1.4939116608255996
176-08844,1,0.00018597853731342932,4,3.0108768915911557
176-08881,1,0.0004509735507236925,16,12.044050801349089
176-08885,1,0.00012088729613805087,6,2.9959534681259417
176-08898,1,0.0017918921791674337,1,1.0
176-08953,1,0.0017918921791674337,1,1.0
176-08976,1,0.00017997635504413752,4,2.834177054504303
176-08997,1,0.0029848580242805905,0,0.0
176-09057,1,0.019580459171555428,3,1.9121280932336866
176-09061,1,0.0004509735507236925,16,12.044050801349089
176-09063,4,0.0015538970712729644,7,1.2734849294139052
176-09064,2,0.0006006278143764319,0,0.0
176-09093,1,4.8921045577122197e-05,2,1.0758674674317321
176-09100,2,0.0006610029938894223,10,5.089826264689062
176-09101,2,0.014883422236043997,0,0.0
176-09102,1,0.0004967210222657534,2,1.3931829898943728
176-09108,4,0.006768118686784758,8,2.647620747618158
176-09117,2,0.009708828261104365,3,0.24099122290031771
176-09230,2,0.028647458104476567,2,0.8398540265785928
176-09231,1,0.00011335429897943253,1,0.497838875236028
176-09232,1,0.0002489642632923453,1,0.07893865438062167
176-09372,1,0.12907402710507052,2,1.9514468330866848
176-09374,1,0.12907402710507052,2,1.9514468330866848
176-09376,1,0.019576873533165673,4,3.914192840156837
176-09377,1,0.019576873533165673,4,3.914192840156837
176-09378,1,0.0668186769293981,3,1.125047951569205
176-09381,2,0.1425836770592057,3,2.1531804425511605
176-09409,1,0.0009022670633883175,3,1.7242832169726752
176-09412,1,0.033925412150083094,2,2.0
176-09469,1,0.0006936878329284048,2,1.7804930534953787
176-09518,1,0.018298170803496938,4,1.769107710475243
176-09521,2,0.02043349107922935,7,3.7355093222459943
176-09523,1,0.006923841125094169,6,5.56936812394245
176-09550,1,0.028828540207065913,1,1.0
176-09552,1,0.028828540207065913,1,1.0
176-09654,1,0.00043380301652545605,1,0.021843122656503268
176-09657,2,0.0011387437147441476,3,2.0033035484877426
176-09660,1,0.019576873533165673,4,3.914192840156837
176-09690,1,0.0026696901542669167,1,1.0
176-09725,1,4.8921045577122197e-05,2,1.0758674674317321
176-09769,1,0.0025611169676460857,2,1.6558080892954847
176-09778,1,0.0004108405022073255,3,1.4360179281605525
176-09802,1,0.0004862710564634886,1,1.0
176-09807,1,0.00043176296644514833,2,0.0969356818738506
176-09809,4,0.023178875546071107,7,4.147343490960957
176-09810,2,0.002272895077940618,11,5.304371419500147
176-09823,1,0.014349970800640008,1,0.8008796685586436
176-09836,2,0.12894417754646118,11,3.232806353012464
176-09837,1,0.008126243195524756,4,3.05161420200007
176-09838,1,0.0018490442289232226,11,5.782936732219551
176-09854,1,0.009069531109700112,5,4.005199087095081
176-09857,1,0.008346927748848109,1,0.10034924114299698
176-09858,1,0.13599451202420662,0,0.0
176-09870,1,0.4058140341624615,4,3.573406665564576
1773910PL-00,1,0.03349949663902523,5,4.4058167761095275
18-21089-BK,1,0.3414657055596711,0,0.0
18-43016,1,0.7238556783208646,0,0.0
18-43034,1,0.12431127978360862,0,0.0
18-43035,1,0.8420486900003223,0,0.0
18-43041,1,0.9559678684973232,0,0.0
18/21056-B,1,0.01923530055660372,1,0.08373448828241561
18/21076-G,1,0.01859529915475531,0,0.0
18/21092,1,0.5009328011780734,0,0.0
18/21094G,3,0.008523222629787391,0,0.0
18/21094Y,3,0.09303182535800696,3,0.1373080285558088
18/21099-G,1,0.28448092900107175,0,0.0
18/21099-R,1,0.11770896168079945,2,1.3684988352325536
18/21100-R,1,0.02657034989199867,0,0.0
18/21101-GR,1,0.026753292584523528,0,0.0
18/22115,2,0.3172419687099338,2,0.9719763126151597
18/22124,1,0.00012351234990279851,4,2.054442054953281
18/22126,1,0.00044857789372260604,0,0.0
18/25097,1,0.00018632721818894556,0,0.0
18/26001,1,0.09828395964591731,0,0.0
18/26003,2,0.057412293904470064,2,1.1683510746342674
18/26010,2,0.8668366994536055,2,0.7369976704651072
18/26028,3,0.1320628251481292,2,0.31663772995538203
18/28024,1,0.7072675479288473,0,0.0
18/31216,1,0.12039123603319729,0,0.0
18/31801,33,5.994753310856786,19,0.5653318788075276
18/31802,12,6.594040377710318,2,0.3445601809734618
18/32083,1,0.007827330148665986,2,0.5039633508218913
18/32085,1,0.11381422351463898,1,0.569786183415016
18/32086,5,1.4680257090598177,20,5.65983671429818
18/32087,4,2.2693205540743504,1,0.4402685871910379
18/32088,2,1.291860628019757,1,0.1561420786527432
18/32089,2,0.6241288528689235,14,4.9396184787371435
18/32102-BU,1,0.006639542046693303,4,3.591722253973581
18/32202,3,0.042147581842935454,2,0.462411032193392
18/32203,13,2.74340695585256,2,0.12227087796251654
18/32205,2,0.26219626477346414,0,0.0
18/36100,3,0.02656387977992293,0,0.0
18/43100,1,0.0002728238584491843,0,0.0
18/51030-BMR,1,0.11494415870909053,0,0.0
18/51030-DM,1,0.11904933504733849,0,0.0
18/51030-DP,1,0.42890012863097254,1,1.0
18/51030-DX,1,0.42890012863097254,1,1.0
18/51030-KN,1,0.1367434193344339,0,0.0
18/51030-SG,1,0.1230975200655729,0,0.0
18/51030-YF,1,0.4857411536957968,6,5.610966331793462
18/51072-19,6,0.7755036606422214,1,0.1795454059793953
18/51072-DAKAR,12,1.7869575274674274,3,0.15553004326262732
18/51072-SX,28,0.8136181226690307,4,0.39356940849975103
1806,1,0.12344931808829102,0,0.0
182332,1,0.0002697219615982837,0,0.0
183-03026,1,0.0014106349799125183,0,0.0
183-11133,1,0.030688936490314258,1,0.42231797505714364
183-11139,1,0.0001662325581349626,1,1.0
183-13003,5,0.590104154764218,13,0.3922059129358281
183-23034,1,0.00010168778073986745,1,0.16984600220274645
183-23035,1,0.00020622634624190974,0,0.0
183-23046,2,0.0009320278544154733,4,1.6682795047646026
183-23047,2,0.0013773191160427053,5,1.7794619904841806
183-23052,2,0.0015342767936748392,4,1.511839651938549
183-23053,1,0.004721603872317851,2,1.6747646282034023
183-82101,2,0.023646870922953908,2,1.1347325978284615
183-82107,2,0.03126905589770547,1,0.39938491592477776
183-82205,1,0.012786719438825546,1,0.7353476819036837
183-82207,1,0.7446072405837264,0,0.0
183-82211,1,0.0029036670090500202,1,0.24441273580713774
183-YW16B100EN,1,0.7290773821510085,0,0.0
183-YW16B100GR,6,0.009541826010558408,4,1.5310130690451975
183801-BU,1,0.0883815335737064,5,3.7704152024981235
183801-RE,1,0.032993657111482104,4,1.382100991945633
186-089003,1,0.11524228663975498,2,1.3847088178797193
186-089017,1,0.14920922604933176,0,0.0
1867-25078,3,0.003114874038568939,0,0.0
19.20998,1,0.0008430809863311097,4,3.078638381445618
190075,1,0.6998294850579543,2,1.6981611961157324
190239,1,0.0819346051095955,10,7.975981965927833
191-10072,1,0.00047541144095983713,10,6.537689408545883
191-GT6809,1,6.649795410848856e-05,0,0.0
1910.1-063,1,0.011298942862053,0,0.0
1910.1-193,1,0.0007697855315227056,1,0.8981437075885809
1910.1-200,1,0.002891403669201159,0,0.0
1910.1-216,1,0.00018044609626188907,0,0.0
1910.1-233,2,0.014755169545763017,1,0.4458905212401717
1910.1-241-OR,1,0.7526234067675397,0,0.0
1910.17198,2,0.00037454482078144204,0,0.0
1910.18210-1,2,0.10358671340631495,2,1.5506038822453991
1910.19-142,2,0.0030642250014417186,0,0.0
1910.19119g,1,0.003097997215702235,0,0.0
1910.19144-WH,1,0.0030641389625950533,3,3.0
1910.19223,1,0.0029139341818231125,0,0.0
1910.1934,1,0.01169020694618442,3,1.2336338357240382
1910.2-1204,1,0.003027869269535998,0,0.0
1910.20004,5,0.0015447729300548147,4,1.5708912007877787
1910.20123b,2,0.002993182869629399,0,0.0
1910.20137,1,0.00018556715062072724,2,1.2494683545650824
1910.2015,2,0.005705428513009581,0,0.0
1910.20156-PBK,2,0.014949388984637057,0,0.0
1910.20156-PBU,1,0.0030641389625950533,3,3.0
1910.20156-RBU,1,0.049807851292779724,0,0.0
1910.20328,2,0.0009542849638433692,2,1.018918484178295
1910.20332,2,0.0009620731192336702,1,0.461204920715766
1910.22084-BU,1,0.011612065690689555,0,0.0
1910.22096-GY,1,0.0029263837091399046,0,0.0
1910.22098-RE,1,0.002952158465939485,0,0.0
1910.22102,1,0.00295282655112563,1,0.7039728163925205
1910.22103-MV,1,0.0030837393799777587,0,0.0
1910.22110-BG,1,0.00300387146913868,0,0.0
1910.22146-BU,1,0.003104735506073484,0,0.0
1910.22163,1,0.002981455516555185,0,0.0
1910.22164,2,0.005958352030165844,1,0.7039728163925205
1910.22198,2,0.7434357555247114,0,0.0
1910.22205,1,0.0029406497188063465,1,0.5451388612736864
1910.2223,1,0.0030044741777725506,0,0.0
1910.2405,1,0.05060490170315302,0,0.0
1910.24203,2,0.09635565558304651,3,1.6141481385435403
1910.24213,1,0.047456289398257454,0,0.0
1910.6-80001,2,0.023105862839642107,0,0.0
1910.9-09,2,0.0003725518034204059,2,1.4908992711921258
1910.9-11,1,0.0029592601381974626,0,0.0
1910.9-15,1,0.0007630161716477941,0,0.0
1910.9-20,1,0.00018124791049729374,0,0.0
1910.9-25,2,0.011935219860348251,0,0.0
19186-GN,1,0.6993488017405038,1,0.7008032576852357
19186-RE,1,0.05009602212832921,0,0.0
19186-YE,1,0.049101905860134604,0,0.0
2.9064E,3,1.7276064600863958,0,0.0
2.MY68-7A,4,2.8574834204639084,2,0.7135159384106825
20/96040,2,0.00035731648190765846,0,0.0
20/96066,1,0.00018597853731342932,4,3.0108768915911557
2006896-PP,1,0.00603413330346696,3,2.4041476892166074
2006896-TS,1,0.005858207486554417,0,0.0
201-207001,1,0.005558464328987046,0,0.0
20103975,2,0.0007730071372453388,1,0.6569549854074304
20103977,4,0.001791068840330209,3,1.336117832282822
20104005,2,0.0010528504816663614,2,0.9012161588298284
20104007,1,0.0004605233389297189,0,0.0
20104034,2,0.0008954739445388295,1,0.40615221442838784
20104036,2,0.000905345432366056,17,9.17348061898278
20104038,2,0.0009084073811764354,1,0.6820297404483135
20106636,2,0.019844283516943,1,0.37194291879007724
20106637,2,0.013157009556157435,8,3.9794154400777195
20107948,1,0.0004509735507236925,16,12.044050801349089
20107953,1,0.0004791094787584928,2,2.0
20108437,4,0.0016599447241092908,2,0.5487625260215552
20108453,3,0.0013620210292503104,2,0.7115738807100233
20108798,1,0.0004791094787584928,2,2.0
20109016,2,0.0008901520028629552,1,0.7056797040743116
20109020,1,0.000459267395251157,2,1.2027121740954254
20109045,4,0.001829178392355624,2,0.8526506740396416
20113143,1,0.0004791094787584928,2,2.0
20114714,2,0.0009329177330105205,2,1.0532081386158398
20115043,1,0.0011379895054844282,0,0.0
20115048,1,0.00045455655017968605,1,0.8456128922464172
20115151,2,0.0011166055682748774,1,0.4774224771789713
20115153,1,0.00047902167951860116,0,0.0
20118441,1,0.00042103969759422534,0,0.0
20118443,1,0.00045397522792365983,1,0.40590087327162505
20118444,1,0.0004225589259937243,1,0.6820297404483135
20118445,1,0.0005903730529651607,0,0.0
20118473,1,0.0004271201785904892,0,0.0
20119409,1,0.00038971041014950576,0,0.0
20119734,2,0.0008886089500610185,1,0.4774224771789713
20119738,1,0.00036573549214132184,0,0.0
20122089,1,0.00045477407612372047,1,1.0
20122091,1,0.00045477407612372047,1,1.0
20122575,1,0.011529863581322904,0,0.0
20124160,1,0.0020160584231195496,0,0.0
20124617,1,0.0018468873757623693,0,0.0
20127080,1,0.00044238802192887413,1,1.0
20127081,1,0.00044238802192887413,1,1.0
20127085,1,0.0018999852638965367,0,0.0
20127785,1,0.009866764031461491,2,1.0807141786529688
20130063,1,0.0018419528006944652,5,4.3408714866839
20130064,1,0.0018151906124138145,1,0.704588995974612
20130066,2,0.0036563732616773726,1,0.704588995974612
